Severity_Score,PLVAP,ESM1,CD93,COL4A1,COL4A2,HSPG2,PXDN,MKI67,TOP2A,VEGFA,ANGPT2,CLDN5,MFSD2A,SLC2A1,ABCG2,BSG,CD320,SLC38A5,CDH5,VWF,CD74,HLA-DRA,HLA-DRB1,HLA-DPA1,SOX17,ETS1,LEF1,TCF7,MYC
0.09090909,2.2064741774012977,-0.1155335134324793,3.7223313162501146,3.279208169068292,4.163287499054808,3.1485119834968742,1.4012885758153133,0.20220452621135887,-0.01753118671112408,0.08802835628302497,0.5663141403024627,8.274460974001373,0.9467786693446363,0.9731433768380748,0.9022584962382618,6.536847631862047,4.373470334356529,1.1318660959620486,3.5418339567972903,6.91270270935478,4.681044981440658,6.589526699379585,4.99571762329389,4.381901133627067,2.1425778431067135,3.4042707906915433,0.5987095435424452,0.3214293880307346,1.1480966431597002
0.1010101,2.4371508537193756,-0.13525841679575423,3.748064610667302,3.398285098977046,4.186486281510714,3.183022943946849,1.5115845488223998,0.23173506171147085,-0.010064182110497866,0.10527662504089119,0.25784701216693406,8.140973111213844,0.28767085042940943,0.21997132852065082,0.2086860082456088,6.360898242399365,4.0941283183104815,0.4659900733071889,3.4269027293417826,6.963953432116642,4.604328569795794,6.717344062144681,4.9723217840362475,4.271081686807316,1.8542992029448546,3.313916813039304,0.19735846173028104,0.21146946574651115,1.0695646324281671
0.11111111,2.5374450013606156,-0.130435076091723,3.7501549278825523,3.4550029385959977,4.153264668715394,3.190292657282347,1.5982836972084802,0.3248360390543298,0.10521711018869917,0.18973087016352796,0.2300343304304202,7.980284531404156,0.17632681807657624,0.1524776114377726,0.038164820224377394,6.1957114191211335,4.01173072585012,0.34953085084548174,3.3445071972354126,6.832245351031484,4.675021812740992,6.712326695088128,5.007741320086547,4.251879834610245,1.7632948174392764,3.2317606470691334,0.17708513501642242,0.22070344441976453,1.1596926654874031
0.121212125,2.637739149001856,-0.125611479887072,3.7522452450978028,3.5117209234732325,4.1200429761204695,3.1975623706178453,1.6849828455945606,0.4179370550703749,0.22049831196448522,0.27418528070465564,0.20222196163547324,7.819595951594468,0.06498259756855296,0.08498350578779323,-0.1323567522978384,6.030524579326577,3.929333256086473,0.23307124560775083,3.262111665129042,6.700537233415199,4.745714984315713,6.707309202030393,5.043160888562163,4.232677982413174,1.6722903062628967,3.1496044810989625,0.1568118083025638,0.22993734631147522,1.2498205823225874
0.13131313,2.7380332111785806,-0.12078801143273132,3.754335562313053,3.5684387630921846,4.086821443124753,3.204832156666474,1.7716819939806407,0.5110379937400478,0.33577951374027126,0.3586394844726697,0.17440927989895938,7.658907498023778,-0.046361622939470326,0.01748978870491591,-0.3028783248200537,5.865337904695274,3.8469357863228266,0.11661202314604369,3.179716203036176,6.56882926192342,4.816408084519956,6.70229183497384,5.078580392187145,4.213476194260703,1.5812859207573184,3.067448430408267,0.13653848158870519,0.2391712482031858,1.3399483829337195
0.14141414,2.838327187890789,-0.1159645429783902,3.7564258795283036,3.6251566027111366,4.053599750529829,3.2121018700019723,1.8583810114979091,0.6041389324097208,0.4510606702543518,0.4430937709499292,0.14659691110401196,7.4982190760128375,-0.1577058434474936,-0.0500039283779623,-0.4733995128412851,5.70015119703132,3.7645383165591797,0.00015241790831277413,3.0973207409433092,6.43712129043164,4.8871011847242,6.697274341916105,5.113999928237444,4.194274342063632,1.4902815352517405,2.9852923797175714,0.11626515487484657,0.2484051500948964,1.4300762997689038
0.15151516,2.938621506461061,-0.1111409467737392,3.758516196743554,3.6818745149592296,4.020378137734508,3.2193715833374705,1.9450802907528015,0.697240064445324,0.5663420530769598,0.5275481814910569,0.11878422936749855,7.337530275284901,-0.2690500639555169,-0.11749803402794168,-0.6439210853635005,5.534964159040857,3.6821407240988178,-0.11630718732941814,3.0149251388234353,6.305413063221976,4.957794427669398,6.692256974859553,5.1494195291383775,4.175072489866561,1.3992768984045587,2.9031361561076627,0.09599182816098795,0.25763912876814976,1.5202044490521918
0.16161616,3.0389154831732696,-0.10631747831939808,3.760606513958804,3.7385923545781816,3.987156524939188,3.2266413693860994,2.031779439138882,0.7903409644418109,0.6816232095910404,0.6120023852590709,0.09097186057255113,7.17684191639346,-0.3803942844635402,-0.184991751110819,-0.8144426578857167,5.3697775174422055,3.5997432543351713,-0.23276640979112528,2.9325297467440725,6.1737051282613225,5.028487599244119,6.687239607803,5.184839032763359,4.155870637669489,1.3082725128989807,2.8209800477772298,0.07571850144712933,0.26687303065986046,1.610332249663324
0.17171717,3.1392095880822524,-0.10149400986505697,3.762696764230349,3.7953101941971332,3.953934912143868,3.2339110827215976,2.118478522090556,0.8834419804578559,0.7969044113668264,0.6964566717363304,0.06315917883603772,7.01615343126302,-0.49173850497156346,-0.25248585676079927,-0.9849638459069481,5.20459074371295,3.517345784571525,-0.34922563225283243,2.850134214637703,6.041997047176165,5.099180699448362,6.682222114745265,5.220258601238975,4.136668849517019,1.2172681273934027,2.7388239394467964,0.055445174733270264,0.27610693255157104,1.7004601664985082
0.18181819,3.2395037784557505,-0.09667054141071585,3.7647870814455993,3.8520281064452266,3.920713299348548,3.2411807960570957,2.2051777359110423,0.9765430351470872,0.9121857036660235,0.7809110822774581,0.035346810041090304,6.855464693654583,-0.6030827254795863,-0.3199795738436766,-1.1554858029301474,5.039403837853092,3.434948314807878,-0.46568523749056334,2.7677385425043246,5.910288893028753,5.1698739423935605,6.677204747688712,5.255678169714592,4.117466997319948,1.1262634905462208,2.656667715836888,0.035171848019411645,0.2853409112248244,1.7905880833336922
